Manager,User,RoleName,Department,ID
Manager36,User284,Role1060,Dept1,284
Manager38,User631,Role530,Dept1,631
Manager31,User849,Role510,Dept1,849
Manager32,User721,Role2335,Dept1,721
Manager37,User584,Role247,Dept1,584
Manager9,User145,Role2593,Dept1,145
Manager1,User992,Role1025,Dept1,992
Manager36,User135,Role2116,Dept1,135
Manager26,User560,Role367,Dept1,560
Manager3,User34,Role1198,Dept1,34
Manager12,User48,Role990,Dept1,48
Manager16,User911,Role738,Dept1,911
Manager9,User276,Role542,Dept1,276
Manager38,User561,Role2137,Dept1,561
Manager37,User369,Role876,Dept1,369
Manager8,User267,Role2501,Dept1,267
Manager17,User576,Role1220,Dept1,576
Manager2,User450,Role2158,Dept1,450
Manager16,User633,Role88,Dept1,633
Manager37,User900,Role1049,Dept1,900
Manager39,User805,Role2118,Dept1,805
Manager47,User857,Role1683,Dept1,857
Manager32,User269,Role383,Dept1,269
Manager29,User564,Role1172,Dept1,564
Manager36,User278,Role1583,Dept1,278
Manager47,User609,Role1392,Dept1,609
Manager4,User355,Role2036,Dept1,355
Manager32,User506,Role1983,Dept1,506
Manager22,User611,Role1543,Dept1,611
Manager28,User391,Role2940,Dept1,391
Manager27,User324,Role2914,Dept1,324
Manager38,User736,Role822,Dept1,736
Manager47,User939,Role159,Dept1,939
Manager3,User41,Role2135,Dept1,41
Manager21,User711,Role2269,Dept1,711
Manager47,User764,Role631,Dept1,764
Manager40,User827,Role2998,Dept1,827
Manager46,User966,Role1531,Dept1,966
Manager36,User375,Role75,Dept1,375
Manager17,User658,Role2559,Dept1,658
Manager37,User300,Role1699,Dept1,300
Manager17,User473,Role1164,Dept1,473
Manager40,User694,Role466,Dept1,694
Manager0,User675,Role2007,Dept1,675
Manager40,User449,Role2431,Dept1,449
Manager25,User159,Role327,Dept1,159
Manager22,User515,Role2285,Dept1,515
Manager8,User108,Role2812,Dept1,108
Manager19,User78,Role1382,Dept1,78
Manager43,User881,Role2039,Dept1,881
Manager23,User719,Role591,Dept1,719
Manager21,User685,Role1022,Dept1,685
Manager7,User228,Role1098,Dept1,228
Manager9,User24,Role1099,Dept1,24
Manager32,User613,Role1083,Dept1,613
Manager3,User948,Role1200,Dept1,948
Manager20,User482,Role966,Dept1,482
Manager8,User676,Role20,Dept1,676
Manager26,User863,Role2823,Dept1,863
Manager9,User14,Role2910,Dept1,14
Manager18,User638,Role450,Dept1,638
Manager15,User199,Role1266,Dept1,199
Manager30,User877,Role2004,Dept1,877
Manager14,User594,Role581,Dept1,594
Manager21,User545,Role1823,Dept1,545
Manager44,User356,Role2279,Dept1,356
Manager6,User176,Role788,Dept1,176
Manager47,User914,Role1723,Dept1,914
Manager27,User386,Role1976,Dept1,386
Manager25,User174,Role652,Dept1,174
Manager45,User716,Role560,Dept1,716
Manager45,User998,Role1983,Dept1,998
Manager12,User817,Role1130,Dept1,817
Manager47,User944,Role1457,Dept1,944
Manager36,User707,Role1300,Dept1,707
Manager44,User151,Role1131,Dept1,151
Manager8,User76,Role851,Dept1,76
Manager47,User904,Role1112,Dept1,904
Manager0,User175,Role680,Dept1,175
Manager47,User973,Role2349,Dept1,973
Manager41,User384,Role2291,Dept1,384
Manager14,User583,Role233,Dept1,583
Manager19,User327,Role1308,Dept1,327
Manager37,User438,Role1141,Dept1,438
Manager6,User781,Role2609,Dept1,781
Manager41,User401,Role537,Dept1,401
Manager6,User922,Role2360,Dept1,922
Manager48,User284,Role1464,Dept1,284
Manager6,User604,Role2093,Dept1,604
Manager12,User333,Role2172,Dept1,333
Manager39,User688,Role2679,Dept1,688
Manager41,User433,Role739,Dept1,433
Manager44,User389,Role1174,Dept1,389
Manager14,User305,Role978,Dept1,305
Manager27,User85,Role2823,Dept1,85
Manager37,User570,Role2739,Dept1,570
Manager4,User610,Role2711,Dept1,610
Manager46,User539,Role110,Dept1,539
Manager21,User65,Role2622,Dept1,65
Manager9,User61,Role832,Dept1,61
Manager8,User320,Role858,Dept1,320
Manager6,User552,Role490,Dept1,552
Manager14,User835,Role1275,Dept1,835
Manager2,User376,Role2497,Dept1,376
Manager39,User20,Role1601,Dept1,20
Manager12,User882,Role711,Dept1,882
Manager3,User980,Role2864,Dept1,980
Manager49,User543,Role819,Dept1,543
Manager3,User323,Role982,Dept1,323
Manager42,User849,Role1297,Dept1,849
Manager16,User974,Role360,Dept1,974
Manager2,User386,Role963,Dept1,386
Manager34,User33,Role934,Dept1,33
Manager34,User640,Role752,Dept1,640
Manager46,User684,Role1690,Dept1,684
Manager1,User594,Role2114,Dept1,594
Manager24,User124,Role1255,Dept1,124
Manager1,User865,Role2833,Dept1,865
Manager35,User909,Role1034,Dept1,909
Manager24,User590,Role2824,Dept1,590
Manager25,User786,Role2907,Dept1,786
Manager25,User863,Role491,Dept1,863
Manager17,User659,Role1247,Dept1,659
Manager29,User230,Role409,Dept1,230
Manager20,User190,Role1303,Dept1,190
Manager23,User335,Role503,Dept1,335
Manager33,User832,Role2053,Dept1,832
Manager31,User731,Role452,Dept1,731
Manager7,User424,Role2412,Dept1,424
Manager23,User516,Role2199,Dept1,516
Manager1,User78,Role24,Dept1,78
Manager12,User777,Role2377,Dept1,777
Manager45,User130,Role1345,Dept1,130
Manager5,User869,Role2656,Dept1,869
Manager8,User719,Role906,Dept1,719
Manager46,User683,Role2610,Dept1,683
Manager39,User416,Role2732,Dept1,416
Manager17,User668,Role1627,Dept1,668
Manager35,User11,Role1483,Dept1,11
Manager25,User449,Role1714,Dept1,449
Manager8,User200,Role836,Dept1,200
Manager12,User549,Role525,Dept1,549
Manager26,User590,Role2099,Dept1,590
Manager43,User528,Role1746,Dept1,528
Manager17,User96,Role748,Dept1,96
Manager28,User576,Role783,Dept1,576
Manager11,User548,Role230,Dept1,548
Manager36,User950,Role1507,Dept1,950
Manager44,User525,Role302,Dept1,525
Manager43,User843,Role256,Dept1,843
Manager17,User628,Role1268,Dept1,628
Manager40,User800,Role564,Dept1,800
Manager28,User847,Role298,Dept1,847
Manager14,User392,Role2735,Dept1,392
Manager47,User98,Role1515,Dept1,98
Manager35,User731,Role1228,Dept1,731
Manager19,User187,Role665,Dept1,187
Manager19,User248,Role1485,Dept1,248
Manager30,User640,Role2747,Dept1,640
Manager42,User467,Role339,Dept1,467
Manager3,User993,Role2946,Dept1,993
Manager2,User642,Role664,Dept1,642
Manager19,User860,Role957,Dept1,860
Manager28,User547,Role2795,Dept1,547
Manager42,User404,Role88,Dept1,404
Manager16,User835,Role1659,Dept1,835
Manager14,User372,Role1440,Dept1,372
Manager45,User267,Role2780,Dept1,267
Manager45,User185,Role1702,Dept1,185
Manager35,User410,Role977,Dept1,410
Manager22,User373,Role88,Dept1,373
Manager20,User231,Role2789,Dept1,231
Manager49,User720,Role177,Dept1,720
Manager47,User728,Role1729,Dept1,728
Manager16,User355,Role916,Dept1,355
Manager37,User193,Role1662,Dept1,193
Manager24,User158,Role1497,Dept1,158
Manager7,User586,Role1707,Dept1,586
Manager26,User514,Role403,Dept1,514
Manager45,User973,Role1497,Dept1,973
Manager13,User595,Role1707,Dept1,595
Manager23,User476,Role1193,Dept1,476
Manager5,User163,Role436,Dept1,163
Manager6,User709,Role2312,Dept1,709
Manager22,User720,Role1814,Dept1,720
Manager17,User219,Role2322,Dept1,219
Manager34,User378,Role2784,Dept1,378
Manager20,User889,Role1441,Dept1,889
Manager32,User904,Role2624,Dept1,904
Manager42,User293,Role2345,Dept1,293
Manager19,User140,Role2989,Dept1,140
Manager15,User102,Role310,Dept1,102
Manager13,User328,Role101,Dept1,328
Manager47,User816,Role795,Dept1,816
Manager23,User813,Role865,Dept1,813
Manager8,User703,Role778,Dept1,703
Manager14,User882,Role2483,Dept1,882
Manager19,User717,Role1053,Dept1,717
Manager41,User895,Role1840,Dept1,895
Manager24,User932,Role541,Dept1,932
Manager22,User340,Role1620,Dept1,340
Manager11,User25,Role660,Dept1,25
Manager47,User126,Role691,Dept1,126
Manager39,User926,Role2287,Dept1,926
Manager36,User550,Role1569,Dept1,550
Manager36,User335,Role1279,Dept1,335
Manager23,User352,Role1951,Dept1,352
Manager44,User683,Role987,Dept1,683
Manager14,User113,Role2256,Dept1,113
Manager22,User76,Role1048,Dept1,76
Manager13,User2,Role2398,Dept1,2
Manager12,User909,Role394,Dept1,909
Manager49,User179,Role2699,Dept1,179
Manager43,User951,Role601,Dept1,951
Manager48,User645,Role436,Dept1,645
Manager38,User625,Role1544,Dept1,625
Manager49,User464,Role477,Dept1,464
Manager41,User539,Role2673,Dept1,539
Manager14,User271,Role537,Dept1,271
Manager41,User407,Role2044,Dept1,407
Manager19,User75,Role2297,Dept1,75
Manager17,User300,Role2094,Dept1,300
Manager37,User974,Role2927,Dept1,974
Manager14,User838,Role1280,Dept1,838
Manager26,User570,Role1720,Dept1,570
Manager19,User468,Role2533,Dept1,468
Manager39,User271,Role2609,Dept1,271
Manager11,User833,Role2833,Dept1,833
Manager13,User424,Role222,Dept1,424
Manager11,User880,Role2740,Dept1,880
Manager23,User340,Role1208,Dept1,340
Manager30,User202,Role752,Dept1,202
Manager19,User428,Role2330,Dept1,428
Manager18,User323,Role2042,Dept1,323
Manager48,User363,Role329,Dept1,363
Manager29,User513,Role1005,Dept1,513
Manager19,User760,Role1953,Dept1,760
Manager27,User589,Role965,Dept1,589
Manager35,User938,Role1127,Dept1,938
Manager34,User33,Role2437,Dept1,33
Manager6,User924,Role2494,Dept1,924
Manager42,User632,Role2442,Dept1,632
Manager21,User216,Role2674,Dept1,216
Manager11,User199,Role722,Dept1,199
Manager17,User473,Role2953,Dept1,473
Manager18,User488,Role1882,Dept1,488
Manager17,User487,Role538,Dept1,487
Manager47,User441,Role2496,Dept1,441
Manager22,User563,Role1825,Dept1,563
Manager44,User94,Role2320,Dept1,94
Manager35,User294,Role2947,Dept1,294
Manager40,User647,Role2248,Dept1,647
Manager24,User958,Role1566,Dept1,958
Manager14,User145,Role472,Dept1,145
Manager27,User722,Role2629,Dept1,722
Manager6,User768,Role21,Dept1,768
Manager3,User825,Role1823,Dept1,825
Manager38,User880,Role1633,Dept1,880
Manager26,User484,Role24,Dept1,484
Manager5,User764,Role1396,Dept1,764
Manager5,User817,Role301,Dept1,817
Manager7,User463,Role1020,Dept1,463
Manager17,User390,Role2082,Dept1,390
Manager37,User153,Role2888,Dept1,153
Manager40,User325,Role2595,Dept1,325
Manager23,User285,Role2797,Dept1,285
Manager23,User886,Role6,Dept1,886
Manager27,User437,Role843,Dept1,437
Manager36,User712,Role1052,Dept1,712
Manager21,User831,Role302,Dept1,831
Manager32,User820,Role337,Dept1,820
Manager26,User63,Role2456,Dept1,63
Manager41,User259,Role719,Dept1,259
Manager12,User139,Role2820,Dept1,139
Manager24,User240,Role2603,Dept1,240
Manager24,User410,Role1244,Dept1,410
Manager35,User297,Role328,Dept1,297
Manager41,User908,Role1770,Dept1,908
Manager10,User709,Role1040,Dept1,709
Manager39,User231,Role309,Dept1,231
Manager16,User285,Role1726,Dept1,285
Manager13,User902,Role2042,Dept1,902
Manager38,User609,Role1153,Dept1,609
Manager25,User6,Role2306,Dept1,6
Manager36,User238,Role2893,Dept1,238
Manager4,User647,Role2171,Dept1,647
Manager15,User326,Role123,Dept1,326
Manager35,User785,Role1961,Dept1,785
Manager38,User19,Role216,Dept1,19
Manager16,User465,Role436,Dept1,465
Manager24,User674,Role2059,Dept1,674
Manager32,User373,Role2952,Dept1,373
Manager26,User306,Role2957,Dept1,306
Manager13,User623,Role2735,Dept1,623
Manager14,User817,Role1531,Dept1,817
Manager36,User678,Role2947,Dept1,678
Manager24,User996,Role2020,Dept1,996
Manager7,User746,Role1578,Dept1,746
Manager24,User836,Role869,Dept1,836
Manager31,User605,Role732,Dept1,605
Manager34,User755,Role2070,Dept1,755
Manager16,User712,Role2727,Dept1,712
Manager48,User915,Role122,Dept1,915
Manager30,User697,Role784,Dept1,697
Manager28,User571,Role406,Dept1,571
Manager36,User386,Role1147,Dept1,386
Manager20,User110,Role238,Dept1,110
Manager23,User168,Role2917,Dept1,168
Manager32,User542,Role1438,Dept1,542
Manager32,User383,Role2804,Dept1,383
Manager14,User113,Role979,Dept1,113
Manager1,User393,Role761,Dept1,393
Manager19,User730,Role361,Dept1,730
Manager37,User745,Role1189,Dept1,745
Manager8,User165,Role1176,Dept1,165
Manager5,User551,Role1333,Dept1,551
Manager32,User871,Role273,Dept1,871
Manager37,User122,Role2716,Dept1,122
Manager48,User683,Role1445,Dept1,683
Manager27,User164,Role1352,Dept1,164
Manager30,User276,Role1037,Dept1,276
Manager46,User67,Role1091,Dept1,67
Manager38,User307,Role2365,Dept1,307
Manager27,User799,Role833,Dept1,799
Manager32,User255,Role1241,Dept1,255
Manager32,User563,Role2571,Dept1,563
Manager2,User170,Role1439,Dept1,170
Manager9,User91,Role2196,Dept1,91
Manager22,User323,Role753,Dept1,323
Manager2,User808,Role780,Dept1,808
Manager22,User42,Role2978,Dept1,42
Manager43,User455,Role556,Dept1,455
Manager21,User412,Role1163,Dept1,412
Manager35,User132,Role1083,Dept1,132
Manager20,User819,Role388,Dept1,819
Manager29,User636,Role1649,Dept1,636
Manager3,User503,Role608,Dept1,503
Manager45,User863,Role2907,Dept1,863
Manager22,User670,Role2086,Dept1,670
Manager24,User606,Role2480,Dept1,606
Manager10,User126,Role1535,Dept1,126
Manager20,User291,Role1181,Dept1,291
Manager2,User42,Role2951,Dept1,42
Manager47,User657,Role2649,Dept1,657
Manager8,User591,Role2782,Dept1,591
Manager33,User857,Role1371,Dept1,857
Manager46,User855,Role787,Dept1,855
Manager43,User479,Role30,Dept1,479
Manager4,User693,Role526,Dept1,693
Manager20,User431,Role502,Dept1,431
Manager1,User535,Role1575,Dept1,535
Manager43,User445,Role2039,Dept1,445
Manager20,User606,Role507,Dept1,606
Manager18,User690,Role448,Dept1,690
Manager34,User85,Role226,Dept1,85
Manager17,User951,Role322,Dept1,951
Manager8,User532,Role2580,Dept1,532
Manager29,User479,Role1043,Dept1,479
Manager20,User589,Role1634,Dept1,589
Manager34,User526,Role894,Dept1,526
Manager35,User96,Role2277,Dept1,96
Manager27,User474,Role1761,Dept1,474
Manager3,User554,Role305,Dept1,554
Manager20,User621,Role856,Dept1,621
Manager39,User721,Role1679,Dept1,721
Manager10,User112,Role1678,Dept1,112
Manager49,User111,Role348,Dept1,111
Manager30,User186,Role2183,Dept1,186
Manager21,User579,Role2137,Dept1,579
Manager21,User7,Role1832,Dept1,7
Manager38,User108,Role1976,Dept1,108
Manager44,User711,Role2274,Dept1,711
Manager40,User171,Role2877,Dept1,171
Manager8,User798,Role240,Dept1,798
Manager12,User970,Role864,Dept1,970
Manager43,User533,Role1921,Dept1,533
Manager22,User191,Role2185,Dept1,191
Manager0,User539,Role937,Dept1,539
Manager29,User441,Role1182,Dept1,441
Manager1,User10,Role160,Dept1,10
Manager7,User795,Role2384,Dept1,795
Manager44,User89,Role1605,Dept1,89
Manager24,User630,Role2972,Dept1,630
Manager34,User704,Role648,Dept1,704
Manager44,User79,Role2853,Dept1,79
Manager36,User794,Role935,Dept1,794
Manager40,User506,Role1535,Dept1,506
Manager42,User769,Role1847,Dept1,769
Manager8,User84,Role684,Dept1,84
Manager44,User832,Role52,Dept1,832
Manager23,User685,Role400,Dept1,685
Manager34,User298,Role2751,Dept1,298
Manager28,User711,Role581,Dept1,711
Manager34,User659,Role1171,Dept1,659
Manager21,User842,Role735,Dept1,842
Manager15,User27,Role1340,Dept1,27
Manager36,User12,Role1454,Dept1,12
Manager39,User575,Role468,Dept1,575
Manager22,User811,Role1014,Dept1,811
Manager14,User25,Role1406,Dept1,25
Manager25,User868,Role2668,Dept1,868
Manager27,User222,Role2398,Dept1,222
Manager44,User460,Role391,Dept1,460
Manager15,User345,Role2750,Dept1,345
Manager29,User290,Role2070,Dept1,290
Manager40,User124,Role2689,Dept1,124
Manager23,User93,Role738,Dept1,93
Manager38,User736,Role2229,Dept1,736
Manager0,User815,Role1109,Dept1,815
Manager41,User571,Role1578,Dept1,571
Manager6,User809,Role150,Dept1,809
Manager6,User916,Role1872,Dept1,916
Manager10,User790,Role1484,Dept1,790
Manager23,User692,Role2397,Dept1,692
Manager10,User819,Role1466,Dept1,819
Manager0,User529,Role1032,Dept1,529
Manager49,User290,Role2840,Dept1,290
Manager3,User407,Role2806,Dept1,407
Manager7,User384,Role1919,Dept1,384
Manager23,User961,Role1533,Dept1,961
Manager32,User829,Role2612,Dept1,829
Manager40,User401,Role352,Dept1,401
Manager7,User663,Role237,Dept1,663
Manager45,User667,Role2050,Dept1,667
Manager10,User434,Role413,Dept1,434
Manager20,User969,Role207,Dept1,969
Manager49,User180,Role1888,Dept1,180
Manager6,User103,Role2251,Dept1,103
Manager42,User842,Role117,Dept1,842
Manager4,User422,Role1866,Dept1,422
Manager37,User76,Role2854,Dept1,76
Manager22,User540,Role842,Dept1,540
Manager44,User36,Role1590,Dept1,36
Manager35,User567,Role2264,Dept1,567
Manager17,User314,Role1823,Dept1,314
Manager28,User757,Role1153,Dept1,757
Manager11,User854,Role876,Dept1,854
Manager29,User464,Role228,Dept1,464
Manager24,User56,Role1153,Dept1,56
Manager9,User695,Role2242,Dept1,695
Manager35,User34,Role2463,Dept1,34
Manager11,User189,Role1308,Dept1,189
Manager44,User609,Role94,Dept1,609
Manager9,User856,Role1482,Dept1,856
Manager31,User10,Role1524,Dept1,10
Manager31,User237,Role2875,Dept1,237
Manager18,User443,Role1091,Dept1,443
Manager43,User204,Role131,Dept1,204
Manager17,User372,Role720,Dept1,372
Manager32,User413,Role1247,Dept1,413
Manager17,User345,Role751,Dept1,345
Manager7,User370,Role2432,Dept1,370
Manager26,User25,Role2121,Dept1,25
Manager13,User671,Role1309,Dept1,671
Manager17,User614,Role525,Dept1,614
Manager38,User94,Role571,Dept1,94
Manager19,User279,Role2320,Dept1,279
Manager35,User6,Role1033,Dept1,6
Manager25,User870,Role1999,Dept1,870
Manager24,User186,Role2418,Dept1,186
Manager39,User15,Role1334,Dept1,15
Manager25,User824,Role2731,Dept1,824
Manager49,User453,Role1064,Dept1,453
Manager31,User623,Role1351,Dept1,623
Manager49,User330,Role658,Dept1,330
Manager48,User360,Role651,Dept1,360
Manager25,User426,Role205,Dept1,426
Manager26,User74,Role2895,Dept1,74
Manager46,User901,Role1357,Dept1,901
Manager47,User678,Role2077,Dept1,678
Manager17,User663,Role2153,Dept1,663
Manager16,User580,Role2594,Dept1,580
Manager40,User436,Role2307,Dept1,436
Manager27,User573,Role2921,Dept1,573
Manager27,User135,Role2314,Dept1,135
Manager6,User810,Role1561,Dept1,810
Manager11,User355,Role502,Dept1,355
Manager46,User455,Role1314,Dept1,455
Manager16,User937,Role356,Dept1,937
Manager2,User726,Role2789,Dept1,726
Manager8,User415,Role544,Dept1,415
Manager3,User768,Role167,Dept1,768
Manager2,User987,Role306,Dept1,987
Manager0,User649,Role2003,Dept1,649
Manager34,User428,Role1653,Dept1,428
Manager9,User13,Role2382,Dept1,13
Manager30,User831,Role43,Dept1,831
Manager9,User941,Role477,Dept1,941
Manager22,User545,Role2779,Dept1,545
Manager48,User991,Role2005,Dept1,991
Manager15,User762,Role864,Dept1,762
Manager29,User771,Role1396,Dept1,771
Manager17,User215,Role1535,Dept1,215
Manager44,User610,Role2059,Dept1,610
Manager49,User155,Role888,Dept1,155
Manager43,User638,Role594,Dept1,638
Manager14,User639,Role805,Dept1,639
Manager46,User492,Role195,Dept1,492
Manager6,User425,Role1468,Dept1,425
Manager19,User682,Role2747,Dept1,682
Manager23,User81,Role484,Dept1,81
Manager28,User91,Role569,Dept1,91
Manager3,User789,Role261,Dept1,789
Manager43,User989,Role1786,Dept1,989
Manager8,User761,Role1516,Dept1,761
Manager6,User486,Role2830,Dept1,486
Manager3,User925,Role623,Dept1,925
Manager25,User728,Role153,Dept1,728
Manager42,User36,Role2165,Dept1,36
Manager16,User511,Role950,Dept1,511
Manager49,User546,Role1794,Dept1,546
Manager43,User434,Role938,Dept1,434
Manager23,User449,Role1197,Dept1,449
Manager42,User707,Role1714,Dept1,707
Manager16,User905,Role1028,Dept1,905
Manager18,User913,Role1555,Dept1,913
Manager24,User524,Role2142,Dept1,524
Manager6,User887,Role1248,Dept1,887
Manager18,User53,Role1029,Dept1,53
Manager12,User862,Role2294,Dept1,862
Manager10,User917,Role1641,Dept1,917
Manager41,User321,Role2830,Dept1,321
Manager2,User686,Role2656,Dept1,686
Manager25,User508,Role2702,Dept1,508
Manager37,User269,Role219,Dept1,269
Manager23,User943,Role1598,Dept1,943
Manager7,User410,Role905,Dept1,410
Manager4,User21,Role1357,Dept1,21
Manager22,User88,Role1291,Dept1,88
Manager13,User14,Role2092,Dept1,14
Manager47,User297,Role465,Dept1,297
Manager46,User770,Role249,Dept1,770
Manager2,User359,Role1021,Dept1,359
Manager30,User354,Role1924,Dept1,354
Manager35,User462,Role1195,Dept1,462
Manager3,User572,Role2551,Dept1,572
Manager17,User325,Role319,Dept1,325
Manager17,User654,Role1735,Dept1,654
Manager33,User785,Role921,Dept1,785
Manager1,User860,Role575,Dept1,860
Manager21,User363,Role613,Dept1,363
Manager39,User840,Role2732,Dept1,840
Manager22,User385,Role1767,Dept1,385
Manager21,User123,Role87,Dept1,123
Manager3,User54,Role83,Dept1,54
Manager26,User420,Role2243,Dept1,420
Manager23,User486,Role2426,Dept1,486
Manager6,User871,Role59,Dept1,871
Manager7,User883,Role494,Dept1,883
Manager44,User82,Role894,Dept1,82
Manager36,User845,Role2086,Dept1,845
Manager26,User740,Role553,Dept1,740
Manager13,User637,Role136,Dept1,637
Manager36,User430,Role769,Dept1,430
Manager30,User700,Role2986,Dept1,700
Manager14,User66,Role675,Dept1,66
Manager41,User318,Role1334,Dept1,318
Manager22,User795,Role1121,Dept1,795
Manager26,User533,Role593,Dept1,533
Manager18,User448,Role2165,Dept1,448
Manager27,User770,Role2768,Dept1,770
Manager18,User444,Role1074,Dept1,444
Manager36,User799,Role327,Dept1,799
Manager24,User349,Role302,Dept1,349
Manager47,User291,Role1940,Dept1,291
Manager11,User775,Role1328,Dept1,775
Manager27,User959,Role2981,Dept1,959
Manager18,User487,Role2203,Dept1,487
Manager12,User501,Role247,Dept1,501
Manager11,User303,Role1311,Dept1,303
Manager19,User238,Role34,Dept1,238
Manager19,User667,Role2639,Dept1,667
Manager11,User602,Role2458,Dept1,602
Manager45,User54,Role2871,Dept1,54
Manager29,User371,Role1808,Dept1,371
Manager46,User239,Role470,Dept1,239
Manager38,User288,Role293,Dept1,288
Manager25,User5,Role2840,Dept1,5
Manager18,User880,Role959,Dept1,880
Manager45,User711,Role2872,Dept1,711
Manager39,User847,Role1667,Dept1,847
Manager47,User505,Role2052,Dept1,505
Manager41,User386,Role409,Dept1,386
Manager3,User315,Role234,Dept1,315
Manager8,User423,Role2481,Dept1,423
Manager38,User547,Role1882,Dept1,547
Manager19,User842,Role954,Dept1,842
Manager8,User865,Role192,Dept1,865
Manager37,User542,Role1653,Dept1,542
Manager15,User363,Role495,Dept1,363
Manager37,User617,Role2162,Dept1,617
Manager11,User892,Role511,Dept1,892
Manager15,User401,Role2447,Dept1,401
Manager11,User328,Role320,Dept1,328
Manager45,User295,Role2594,Dept1,295
Manager33,User552,Role846,Dept1,552
Manager34,User344,Role510,Dept1,344
Manager9,User359,Role2555,Dept1,359
Manager24,User420,Role2424,Dept1,420
Manager27,User33,Role540,Dept1,33
Manager18,User300,Role2018,Dept1,300
Manager12,User615,Role2796,Dept1,615
Manager38,User743,Role424,Dept1,743
Manager15,User704,Role700,Dept1,704
Manager37,User70,Role1849,Dept1,70
Manager48,User566,Role1355,Dept1,566
Manager41,User203,Role2137,Dept1,203
Manager42,User730,Role2916,Dept1,730
Manager36,User629,Role2376,Dept1,629
Manager41,User12,Role523,Dept1,12
Manager38,User610,Role2192,Dept1,610
Manager27,User924,Role1405,Dept1,924
Manager46,User498,Role2608,Dept1,498
Manager49,User185,Role1606,Dept1,185
Manager35,User209,Role2443,Dept1,209
Manager48,User311,Role2821,Dept1,311
Manager5,User566,Role2059,Dept1,566
Manager2,User804,Role557,Dept1,804
Manager46,User755,Role2685,Dept1,755
Manager17,User124,Role416,Dept1,124
Manager12,User753,Role210,Dept1,753
Manager12,User330,Role1708,Dept1,330
Manager8,User585,Role1194,Dept1,585
Manager7,User60,Role2901,Dept1,60
Manager10,User199,Role1661,Dept1,199
Manager8,User831,Role2907,Dept1,831
Manager12,User390,Role1303,Dept1,390
Manager37,User175,Role668,Dept1,175
Manager25,User268,Role398,Dept1,268
Manager48,User310,Role416,Dept1,310
Manager15,User256,Role201,Dept1,256
Manager0,User110,Role1068,Dept1,110
Manager4,User959,Role769,Dept1,959
Manager41,User800,Role768,Dept1,800
Manager26,User890,Role2487,Dept1,890
Manager28,User728,Role1594,Dept1,728
Manager7,User578,Role1868,Dept1,578
Manager26,User644,Role244,Dept1,644
Manager21,User454,Role2782,Dept1,454
Manager32,User982,Role78,Dept1,982
Manager49,User792,Role1176,Dept1,792
Manager29,User499,Role1065,Dept1,499
Manager29,User944,Role2416,Dept1,944
Manager4,User187,Role535,Dept1,187
Manager11,User496,Role2769,Dept1,496
Manager26,User653,Role2097,Dept1,653
Manager33,User590,Role1680,Dept1,590
Manager6,User540,Role1150,Dept1,540
Manager6,User127,Role1544,Dept1,127
Manager29,User828,Role1086,Dept1,828
Manager7,User754,Role254,Dept1,754
Manager3,User216,Role1528,Dept1,216
Manager18,User771,Role1987,Dept1,771
Manager9,User132,Role1989,Dept1,132
Manager10,User330,Role1011,Dept1,330
Manager0,User244,Role1644,Dept1,244
Manager48,User674,Role581,Dept1,674
Manager26,User989,Role1135,Dept1,989
Manager49,User118,Role1673,Dept1,118
Manager5,User141,Role2948,Dept1,141
Manager10,User793,Role559,Dept1,793
Manager28,User302,Role2627,Dept1,302
Manager13,User360,Role2314,Dept1,360
Manager39,User683,Role1193,Dept1,683
Manager33,User104,Role2643,Dept1,104
Manager44,User456,Role2296,Dept1,456
Manager3,User922,Role1666,Dept1,922
Manager9,User951,Role526,Dept1,951
Manager16,User940,Role1505,Dept1,940
Manager36,User946,Role55,Dept1,946
Manager21,User176,Role642,Dept1,176
Manager30,User128,Role502,Dept1,128
Manager44,User213,Role440,Dept1,213
Manager17,User87,Role494,Dept1,87
Manager33,User334,Role2187,Dept1,334
Manager21,User824,Role553,Dept1,824
Manager21,User615,Role1675,Dept1,615
Manager48,User705,Role32,Dept1,705
Manager24,User236,Role708,Dept1,236
Manager43,User622,Role1577,Dept1,622
Manager18,User501,Role133,Dept1,501
Manager44,User865,Role984,Dept1,865
Manager46,User781,Role2106,Dept1,781
Manager46,User200,Role11,Dept1,200
Manager2,User71,Role114,Dept1,71
Manager47,User198,Role2581,Dept1,198
Manager28,User455,Role1218,Dept1,455
Manager25,User160,Role449,Dept1,160
Manager24,User517,Role1796,Dept1,517
Manager40,User926,Role2391,Dept1,926
Manager26,User636,Role1109,Dept1,636
Manager41,User159,Role1340,Dept1,159
Manager35,User684,Role199,Dept1,684
Manager15,User165,Role2161,Dept1,165
Manager6,User287,Role2352,Dept1,287
Manager47,User482,Role2029,Dept1,482
Manager21,User501,Role2362,Dept1,501
Manager10,User713,Role1039,Dept1,713
Manager12,User370,Role237,Dept1,370
Manager40,User640,Role1012,Dept1,640
Manager44,User830,Role1475,Dept1,830
Manager49,User959,Role2519,Dept1,959
Manager12,User556,Role2971,Dept1,556
Manager11,User189,Role297,Dept1,189
Manager30,User249,Role37,Dept1,249
Manager48,User476,Role1445,Dept1,476
Manager16,User16,Role446,Dept1,16
Manager13,User735,Role728,Dept1,735
Manager10,User73,Role2240,Dept1,73
Manager27,User194,Role1351,Dept1,194
Manager37,User391,Role1291,Dept1,391
